word: aalii	start: 1736656680.138134	end: 1736656680.583640
word: kembs	start: 1736658303.328348	end: 1736658304.679155
word: kemps	start: 1736658303.628035	end: 1736658304.992540
word: kempt	start: 1736658303.709221	end: 1736658305.060251
word: kempy	start: 1736658304.469632	end: 1736658305.876390
word: kenaf	start: 1736658304.679878	end: 1736658305.998528
word: kench	start: 1736658304.993187	end: 1736658306.325078
word: kendo	start: 1736658305.060917	end: 1736658306.385561
word: kente	start: 1736658305.999236	end: 1736658306.752979
word: kenos	start: 1736658305.877138	end: 1736658307.267206
word: kents	start: 1736658306.325776	end: 1736658307.684933
word: kepis	start: 1736658306.386252	end: 1736658307.720213
word: kerel	start: 1736658307.268050	end: 1736658308.047568
word: kerbs	start: 1736658306.753770	end: 1736658308.086856
word: kerky	start: 1736658307.720969	end: 1736658308.414842
word: kerne	start: 1736658308.087586	end: 1736658308.832133
word: kerfs	start: 1736658307.685822	end: 1736658309.020585
word: kerma	start: 1736658308.048567	end: 1736658309.417854
word: kerns	start: 1736658308.415958	end: 1736658309.727102
word: kerry	start: 1736658309.021269	end: 1736658309.774602
word: keros	start: 1736658308.832816	end: 1736658310.147090
word: kerve	start: 1736658309.418569	end: 1736658310.191713
word: kests	start: 1736658309.775312	end: 1736658310.520725
word: kesar	start: 1736658309.727751	end: 1736658311.035664
word: ketes	start: 1736658310.521438	end: 1736658311.260406
word: ketas	start: 1736658310.147773	end: 1736658311.470499
word: ketch	start: 1736658310.192423	end: 1736658311.586841
word: kevel	start: 1736658311.261098	end: 1736658312.007727
word: kexes	start: 1736658311.587646	end: 1736658312.354640
word: ketol	start: 1736658311.036314	end: 1736658312.364425
word: keyed	start: 1736658312.008418	end: 1736658312.768570
word: kevil	start: 1736658311.471190	end: 1736658312.803352
word: keyer	start: 1736658312.355407	end: 1736658313.130502
word: khaki	start: 1736658312.804147	end: 1736658313.484020
word: khadi	start: 1736658312.365407	end: 1736658313.684360
word: khafs	start: 1736658312.769343	end: 1736658314.097524
word: khaph	start: 1736658313.484681	end: 1736658314.222213
word: khans	start: 1736658313.131382	end: 1736658314.536362
word: khaya	start: 1736658314.098638	end: 1736658314.866304
word: khats	start: 1736658313.685032	end: 1736658315.029420
word: khazi	start: 1736658314.222908	end: 1736658315.570549
word: kheth	start: 1736658314.867024	end: 1736658315.604945
word: kheda	start: 1736658314.537140	end: 1736658315.942520
word: khets	start: 1736658315.030046	end: 1736658316.377506
word: khoja	start: 1736658315.571267	end: 1736658316.903909
word: khors	start: 1736658315.605667	end: 1736658316.944913
word: khoum	start: 1736658315.943204	end: 1736658317.323678
word: kiack	start: 1736658316.945564	end: 1736658317.632282
word: kiaat	start: 1736658316.904629	end: 1736658317.654802
word: khuds	start: 1736658316.378255	end: 1736658317.715445
word: kibbi	start: 1736658317.655596	end: 1736658318.076546
word: kibbe	start: 1736658317.633048	end: 1736658318.383242
word: kibei	start: 1736658317.716136	end: 1736658318.456519
word: kiang	start: 1736658317.324376	end: 1736658318.707719
word: kicks	start: 1736658318.457167	end: 1736658319.145798
word: kibes	start: 1736658318.077270	end: 1736658319.403722
word: kicky	start: 1736658318.708403	end: 1736658319.431502
word: kibla	start: 1736658318.383955	end: 1736658319.707496
word: kiddo	start: 1736658319.146459	end: 1736658319.882870
word: kiddy	start: 1736658319.404404	end: 1736658320.154034
word: kidel	start: 1736658319.432167	end: 1736658320.810693
word: kidge	start: 1736658319.708222	end: 1736658321.039887
word: kiefs	start: 1736658319.883557	end: 1736658321.199074
word: kiers	start: 1736658320.154751	end: 1736658321.477273
word: kieve	start: 1736658320.811385	end: 1736658321.599864
word: kikoi	start: 1736658321.600786	end: 1736658322.001340
word: kikes	start: 1736658321.477971	end: 1736658322.176982
word: kievs	start: 1736658321.040574	end: 1736658322.395344
word: kight	start: 1736658321.199850	end: 1736658322.543130
word: kilim	start: 1736658322.177742	end: 1736658322.923708
word: kills	start: 1736658322.395996	end: 1736658323.161556
word: kiley	start: 1736658322.002125	end: 1736658323.422378
word: kilns	start: 1736658322.543826	end: 1736658323.893772
word: kilos	start: 1736658322.924358	end: 1736658324.263772
word: kilps	start: 1736658323.162199	end: 1736658324.535957
word: kilts	start: 1736658323.423342	end: 1736658324.839539
word: kilty	start: 1736658323.894537	end: 1736658325.248920
word: kimbo	start: 1736658324.264740	end: 1736658325.609580
word: kinas	start: 1736658324.536672	end: 1736658325.885613
word: kinda	start: 1736658324.840594	end: 1736658326.249592
word: kinds	start: 1736658325.249664	end: 1736658326.612858
word: kindy	start: 1736658325.610280	end: 1736658326.969983
word: kinin	start: 1736658326.613562	end: 1736658327.035780
word: kines	start: 1736658325.886409	end: 1736658327.245858
word: kings	start: 1736658326.250212	end: 1736658327.670886
word: kinks	start: 1736658326.970929	end: 1736658327.676054
word: kinky	start: 1736658327.036667	end: 1736658327.755927
word: kiosk	start: 1736658327.676765	end: 1736658328.374347
word: kinos	start: 1736658327.246519	end: 1736658328.603375
word: kiore	start: 1736658327.671645	end: 1736658329.066203
word: kipes	start: 1736658327.756660	end: 1736658329.096212
word: kippa	start: 1736658328.375170	end: 1736658329.121018
word: kipps	start: 1736658328.604107	end: 1736658329.393082
word: kirks	start: 1736658329.096933	end: 1736658329.817272
word: kirri	start: 1736658329.393842	end: 1736658329.820508
word: kirns	start: 1736658329.121725	end: 1736658330.473578
word: kirby	start: 1736658329.066979	end: 1736658330.492211
word: kissy	start: 1736658329.821182	end: 1736658330.592999
word: kisan	start: 1736658329.817941	end: 1736658331.173078
word: kists	start: 1736658330.474411	end: 1736658331.246071
word: kited	start: 1736658330.492933	end: 1736658331.904320
word: kiter	start: 1736658330.593766	end: 1736658331.949310
word: kites	start: 1736658331.173689	end: 1736658332.537695
word: kithe	start: 1736658331.246726	end: 1736658332.585067
word: kitty	start: 1736658331.949966	end: 1736658332.704746
word: kiths	start: 1736658331.904925	end: 1736658333.275883
word: kiwis	start: 1736658332.705489	end: 1736658333.446546
word: kivas	start: 1736658332.585717	end: 1736658333.933419
word: kitul	start: 1736658332.538551	end: 1736658333.942304
word: klick	start: 1736658333.943028	end: 1736658334.654453
word: klang	start: 1736658333.276531	end: 1736658334.680608
word: klett	start: 1736658333.934462	end: 1736658334.695495
word: klaps	start: 1736658333.447564	end: 1736658334.807047
word: kliks	start: 1736658334.681357	end: 1736658335.391997
word: kloof	start: 1736658334.807734	end: 1736658335.554426
word: klieg	start: 1736658334.655176	end: 1736658336.008574
word: klong	start: 1736658334.696205	end: 1736658336.033157
word: knack	start: 1736658336.009228	end: 1736658336.717931
word: kluge	start: 1736658335.392747	end: 1736658336.766310
word: klutz	start: 1736658335.555077	end: 1736658336.902337
word: knags	start: 1736658336.033949	end: 1736658337.372478
word: knaps	start: 1736658336.718868	end: 1736658338.082767
word: knarl	start: 1736658336.767013	end: 1736658338.142807
word: knars	start: 1736658336.902980	end: 1736658338.245485
word: knaur	start: 1736658337.373129	end: 1736658338.723644
word: knave	start: 1736658338.083558	end: 1736658339.456501
word: kneed	start: 1736658338.724353	end: 1736658339.503644
word: knawe	start: 1736658338.143530	end: 1736658339.524848
word: knead	start: 1736658338.246197	end: 1736658339.589192
word: kneel	start: 1736658339.457134	end: 1736658340.216693
word: knees	start: 1736658339.504612	end: 1736658340.252989
word: knell	start: 1736658339.525563	end: 1736658340.293073
word: knelt	start: 1736658339.589880	end: 1736658340.909530
word: knife	start: 1736658340.217536	end: 1736658341.563984
word: knish	start: 1736658340.253781	end: 1736658341.597560
word: knits	start: 1736658340.293775	end: 1736658341.659925
word: knive	start: 1736658340.910275	end: 1736658342.226717
word: knock	start: 1736658341.598660	end: 1736658342.329564
word: knoll	start: 1736658341.660891	end: 1736658342.434486
word: knobs	start: 1736658341.565026	end: 1736658342.923796
word: knops	start: 1736658342.227406	end: 1736658343.583414
word: knosp	start: 1736658342.330190	end: 1736658343.658433
word: knots	start: 1736658342.435271	end: 1736658343.809408
word: knout	start: 1736658342.924492	end: 1736658344.283798
word: known	start: 1736658343.659059	end: 1736658344.411449
word: knowe	start: 1736658343.584150	end: 1736658344.924068
word: knows	start: 1736658343.810110	end: 1736658345.193724
word: knubs	start: 1736658344.284594	end: 1736658345.612661
word: knurr	start: 1736658344.924762	end: 1736658345.701463
word: knurl	start: 1736658344.412080	end: 1736658345.739663
word: koala	start: 1736658345.702268	end: 1736658346.462725
word: knurs	start: 1736658345.194385	end: 1736658346.582196
word: knuts	start: 1736658345.613514	end: 1736658346.950329
word: koans	start: 1736658345.740343	end: 1736658347.058319
word: kobos	start: 1736658346.951134	end: 1736658347.686811
word: koaps	start: 1736658346.463435	end: 1736658347.824671
word: koban	start: 1736658346.582942	end: 1736658348.004398
word: koels	start: 1736658347.058900	end: 1736658348.382019
word: koffs	start: 1736658347.687715	end: 1736658348.441103
word: kofta	start: 1736658347.825341	end: 1736658349.169774
word: kogal	start: 1736658348.005050	end: 1736658349.400159
word: kohas	start: 1736658348.382686	end: 1736658349.717581
word: kohen	start: 1736658348.441802	end: 1736658349.776141
word: kokam	start: 1736658349.776906	end: 1736658350.477059
word: kohls	start: 1736658349.170426	end: 1736658350.514817
word: koine	start: 1736658349.400839	end: 1736658350.804309
word: kojis	start: 1736658349.718556	end: 1736658351.059942
word: kokas	start: 1736658350.477781	end: 1736658351.168069
word: koker	start: 1736658350.515460	end: 1736658351.202037
word: kokra	start: 1736658350.804971	end: 1736658351.510161
word: kokum	start: 1736658351.060588	end: 1736658351.758956
word: kolos	start: 1736658351.202794	end: 1736658351.950622
word: kolas	start: 1736658351.168972	end: 1736658352.505775
word: kondo	start: 1736658351.951353	end: 1736658352.702675
word: kombu	start: 1736658351.510816	end: 1736658352.902991
word: kooks	start: 1736658352.703390	end: 1736658353.104137
word: konbu	start: 1736658351.759663	end: 1736658353.128879
word: konks	start: 1736658352.506489	end: 1736658353.213528
word: kooky	start: 1736658352.903759	end: 1736658353.313868
word: kopek	start: 1736658353.129527	end: 1736658353.838782
word: koori	start: 1736658353.104842	end: 1736658353.852737
word: kophs	start: 1736658353.215137	end: 1736658354.578598
word: koppa	start: 1736658353.839482	end: 1736658354.598765
word: kopje	start: 1736658353.314765	end: 1736658354.685916
word: korai	start: 1736658353.853662	end: 1736658355.178062
word: koras	start: 1736658354.579292	end: 1736658355.897397
word: korat	start: 1736658354.599497	end: 1736658355.942346
word: kores	start: 1736658354.686593	end: 1736658356.038465
word: korma	start: 1736658355.178725	end: 1736658356.504426
word: koros	start: 1736658355.898220	end: 1736658356.651388
word: koses	start: 1736658356.505106	end: 1736658357.258917
word: korun	start: 1736658355.942987	end: 1736658357.302049
word: korus	start: 1736658356.039124	end: 1736658357.430541
word: kotch	start: 1736658356.652193	end: 1736658357.996956
word: kotos	start: 1736658357.259635	end: 1736658358.013313
word: kotow	start: 1736658357.302726	end: 1736658358.053562
word: kraal	start: 1736658357.997677	end: 1736658358.740798
word: koura	start: 1736658357.431211	end: 1736658358.775831
word: krabs	start: 1736658358.014009	end: 1736658359.346606
word: kraft	start: 1736658358.054243	end: 1736658359.394877
word: krais	start: 1736658358.741484	end: 1736658360.094084
word: krait	start: 1736658358.776508	end: 1736658360.144949
word: krang	start: 1736658359.347253	end: 1736658360.677753
word: krans	start: 1736658359.395535	end: 1736658360.754820
word: kranz	start: 1736658360.094739	end: 1736658361.435247
word: kraut	start: 1736658360.145643	end: 1736658361.500443
word: kreep	start: 1736658360.755460	end: 1736658361.503049
word: krays	start: 1736658360.678406	end: 1736658362.006400
word: krill	start: 1736658361.503662	end: 1736658362.251061
word: krewe	start: 1736658361.501447	end: 1736658362.263181
word: kreng	start: 1736658361.436026	end: 1736658362.793128
word: kroon	start: 1736658362.263854	end: 1736658363.037910
word: krona	start: 1736658362.007052	end: 1736658363.342931
word: krone	start: 1736658362.251863	end: 1736658363.582212
word: krunk	start: 1736658363.038567	end: 1736658363.758966
word: ksars	start: 1736658363.343601	end: 1736658364.091269
word: krubi	start: 1736658362.793793	end: 1736658364.155513
word: kudus	start: 1736658364.091947	end: 1736658364.827832
word: kubie	start: 1736658363.582865	end: 1736658364.904353
word: kudzu	start: 1736658364.156166	end: 1736658364.918700
word: kudos	start: 1736658363.759683	end: 1736658365.128816
word: kukri	start: 1736658365.129438	end: 1736658365.847938
word: kufis	start: 1736658364.828497	end: 1736658366.162070
word: kugel	start: 1736658364.904993	end: 1736658366.223775
word: kukus	start: 1736658365.848603	end: 1736658366.247519
word: kuias	start: 1736658364.919462	end: 1736658366.247752
word: kulak	start: 1736658366.162732	end: 1736658366.849800
word: kulan	start: 1736658366.224455	end: 1736658367.545881
word: kulfi	start: 1736658366.249276	end: 1736658367.600982
word: kulas	start: 1736658366.248158	end: 1736658367.616010
word: kumis	start: 1736658366.850574	end: 1736658368.186453
word: kurre	start: 1736658367.616797	end: 1736658368.381685
word: kumys	start: 1736658367.546467	end: 1736658368.907911
word: kuris	start: 1736658367.601666	end: 1736658368.947748
word: kurus	start: 1736658368.382346	end: 1736658369.147247
word: kurta	start: 1736658368.187136	end: 1736658369.510701
word: kusso	start: 1736658368.908585	end: 1736658369.649522
word: kutas	start: 1736658368.948400	end: 1736658370.289321
word: kutus	start: 1736658369.650208	end: 1736658370.395220
word: kutch	start: 1736658369.147907	end: 1736658370.522922
word: kutis	start: 1736658369.511391	end: 1736658370.850089
word: kuzus	start: 1736658370.289908	end: 1736658371.048882
word: kvass	start: 1736658370.395868	end: 1736658371.142008
word: kvell	start: 1736658370.523483	end: 1736658371.294484
word: kyack	start: 1736658371.049608	end: 1736658371.747415
word: kyaks	start: 1736658371.142630	end: 1736658371.832210
word: kwela	start: 1736658370.850832	end: 1736658372.169961
word: kyang	start: 1736658371.295051	end: 1736658372.670898
