word: pared	start: 1736666369.940981	end: 1736666370.512906
word: yamun	start: 1736666573.800696	end: 1736666574.356106
word: cooms	start: 1736666574.356131	end: 1736666574.648615
word: skyrs	start: 1736666574.648640	end: 1736666574.938889
word: rugal	start: 1736666574.938910	end: 1736666575.486987
word: nighs	start: 1736666575.487009	end: 1736666576.052283
word: glout	start: 1736666576.052314	end: 1736666576.602380
word: sools	start: 1736666576.602405	end: 1736666576.769465
word: lowne	start: 1736666576.769487	end: 1736666577.333551
word: fands	start: 1736666577.333577	end: 1736666577.900465
word: pupus	start: 1736666577.900487	end: 1736666578.064582
word: kyars	start: 1736666578.064603	end: 1736666578.618253
word: gyred	start: 1736666578.618275	end: 1736666579.188896
word: frons	start: 1736666579.188919	end: 1736666579.737357
word: gawcy	start: 1736666579.737378	end: 1736666580.306909
word: dwaum	start: 1736666580.306932	end: 1736666580.873072
word: glims	start: 1736666580.873094	end: 1736666581.426553
word: perve	start: 1736666581.426575	end: 1736666581.736739
word: pzazz	start: 1736666581.736760	end: 1736666581.919894
word: yomps	start: 1736666581.919917	end: 1736666582.484330
word: arets	start: 1736666582.484354	end: 1736666583.035864
word: fidge	start: 1736666583.035886	end: 1736666583.604418
word: elsin	start: 1736666583.604440	end: 1736666584.152629
word: fabby	start: 1736666584.152652	end: 1736666584.470590
word: guaco	start: 1736666584.470612	end: 1736666585.031844
word: dawen	start: 1736666585.031866	end: 1736666585.599819
word: spelk	start: 1736666585.599843	end: 1736666586.154514
word: admen	start: 1736666586.154538	end: 1736666586.709441
word: xylyl	start: 1736666586.709463	end: 1736666586.884794
word: fowth	start: 1736666586.884816	end: 1736666587.447062
word: foins	start: 1736666587.447085	end: 1736666588.006880
word: jeats	start: 1736666588.006903	end: 1736666588.565258
word: fawny	start: 1736666588.565280	end: 1736666589.143088
word: nimbs	start: 1736666589.143112	end: 1736666589.712686
word: abacs	start: 1736666589.712708	end: 1736666590.007525
word: scrow	start: 1736666590.007546	end: 1736666590.556983
word: amlas	start: 1736666590.557004	end: 1736666590.861045
word: sepad	start: 1736666590.861071	end: 1736666591.422766
word: inerm	start: 1736666591.422788	end: 1736666591.978271
word: tuffe	start: 1736666591.978300	end: 1736666592.289123
word: fease	start: 1736666592.289145	end: 1736666592.604075
word: luvvy	start: 1736666592.604096	end: 1736666592.919382
word: trank	start: 1736666592.919404	end: 1736666593.472062
word: syens	start: 1736666593.472085	end: 1736666593.774462
word: cloff	start: 1736666593.774484	end: 1736666594.094455
word: hyleg	start: 1736666594.094477	end: 1736666594.659232
word: pyxed	start: 1736666594.659253	end: 1736666595.233020
word: gyved	start: 1736666595.233047	end: 1736666595.810225
word: quipu	start: 1736666595.810247	end: 1736666596.114611
word: wryer	start: 1736666596.114632	end: 1736666596.423645
word: soums	start: 1736666596.423666	end: 1736666596.730814
word: blype	start: 1736666596.730838	end: 1736666597.283489
word: agism	start: 1736666597.283510	end: 1736666597.827137
word: rhies	start: 1736666597.827160	end: 1736666598.381166
word: lathy	start: 1736666598.381191	end: 1736666598.945821
word: rajes	start: 1736666598.945847	end: 1736666599.502657
word: mihis	start: 1736666599.502679	end: 1736666599.815181
word: smurs	start: 1736666599.815206	end: 1736666600.111722
word: neaps	start: 1736666600.111745	end: 1736666600.654024
word: aulic	start: 1736666600.654047	end: 1736666601.210757
word: haded	start: 1736666601.210778	end: 1736666601.512567
word: jiver	start: 1736666601.512596	end: 1736666602.053237
word: frore	start: 1736666602.053259	end: 1736666602.345155
word: gopak	start: 1736666602.345176	end: 1736666602.886431
word: lilos	start: 1736666602.886453	end: 1736666603.168762
word: hajis	start: 1736666603.168786	end: 1736666603.703980
word: ungot	start: 1736666603.704001	end: 1736666604.246915
word: firks	start: 1736666604.246936	end: 1736666604.779523
word: dampy	start: 1736666604.779545	end: 1736666605.325509
word: snods	start: 1736666605.325529	end: 1736666605.610714
word: tarns	start: 1736666605.610736	end: 1736666606.155850
word: mulsh	start: 1736666606.155871	end: 1736666606.686352
word: haiks	start: 1736666606.686378	end: 1736666607.234394
word: moile	start: 1736666607.234417	end: 1736666607.762389
word: farle	start: 1736666607.762430	end: 1736666608.304983
word: nongs	start: 1736666608.305005	end: 1736666608.598957
word: oupas	start: 1736666608.598980	end: 1736666609.121839
word: raree	start: 1736666609.121860	end: 1736666609.287246
word: naevi	start: 1736666609.287268	end: 1736666609.830872
word: luxes	start: 1736666609.830894	end: 1736666610.376940
word: rorid	start: 1736666610.376964	end: 1736666610.664245
word: spald	start: 1736666610.664266	end: 1736666611.193231
word: aurae	start: 1736666611.193252	end: 1736666611.488098
word: yeven	start: 1736666611.488119	end: 1736666611.791481
word: woopy	start: 1736666611.791502	end: 1736666612.092360
word: habus	start: 1736666612.092381	end: 1736666612.626475
word: losen	start: 1736666612.626499	end: 1736666613.163314
word: troke	start: 1736666613.163346	end: 1736666613.691652
word: peans	start: 1736666613.691673	end: 1736666614.223715
word: nitry	start: 1736666614.223737	end: 1736666614.770554
word: hinau	start: 1736666614.770578	end: 1736666615.308505
word: voema	start: 1736666615.308527	end: 1736666615.850972
word: cauri	start: 1736666615.850994	end: 1736666616.389353
word: sweel	start: 1736666616.389375	end: 1736666616.690383
word: lezes	start: 1736666616.690403	end: 1736666616.989040
word: vauch	start: 1736666616.989062	end: 1736666617.543365
word: swopt	start: 1736666617.543421	end: 1736666618.076561
word: askoi	start: 1736666618.076582	end: 1736666618.600560
word: scogs	start: 1736666618.600582	end: 1736666618.896942
word: zaxes	start: 1736666618.896973	end: 1736666619.446823
word: jobed	start: 1736666619.446861	end: 1736666619.983715
word: bewet	start: 1736666619.983739	end: 1736666620.294052
word: coifs	start: 1736666620.294077	end: 1736666620.827312
word: urali	start: 1736666620.827334	end: 1736666621.354576
word: gypos	start: 1736666621.354597	end: 1736666621.895344
word: pouke	start: 1736666621.895375	end: 1736666622.430264
word: didos	start: 1736666622.430286	end: 1736666622.713920
word: strow	start: 1736666622.713942	end: 1736666623.252227
word: ticca	start: 1736666623.252250	end: 1736666623.553607
word: rorts	start: 1736666623.553630	end: 1736666623.835896
word: trild	start: 1736666623.835917	end: 1736666624.368882
word: dexes	start: 1736666624.368903	end: 1736666624.668033
word: kakas	start: 1736666624.668057	end: 1736666624.838728
word: ouphe	start: 1736666624.838748	end: 1736666625.368124
word: rangs	start: 1736666625.368150	end: 1736666625.903520
word: twier	start: 1736666625.903542	end: 1736666626.449915
word: mesal	start: 1736666626.449940	end: 1736666626.980219
word: venge	start: 1736666626.980260	end: 1736666627.283517
word: roils	start: 1736666627.283541	end: 1736666627.814466
word: bimah	start: 1736666627.814491	end: 1736666628.354936
word: pugil	start: 1736666628.354959	end: 1736666628.890372
word: areic	start: 1736666628.890395	end: 1736666629.431955
word: azygy	start: 1736666629.431977	end: 1736666629.739225
word: roton	start: 1736666629.739247	end: 1736666630.035247
word: narcs	start: 1736666630.035271	end: 1736666630.570760
word: mulct	start: 1736666630.570781	end: 1736666631.115844
word: keeve	start: 1736666631.115865	end: 1736666631.294655
word: tythe	start: 1736666631.294678	end: 1736666631.587878
word: byked	start: 1736666631.587900	end: 1736666632.144103
word: takas	start: 1736666632.144126	end: 1736666632.445710
word: craws	start: 1736666632.445743	end: 1736666632.979571
word: wamus	start: 1736666632.979593	end: 1736666633.522270
word: umras	start: 1736666633.522291	end: 1736666634.057012
word: feyer	start: 1736666634.057033	end: 1736666634.356282
word: chout	start: 1736666634.356310	end: 1736666634.889624
word: scoog	start: 1736666634.889647	end: 1736666635.194428
word: furrs	start: 1736666635.194449	end: 1736666635.489570
word: flaff	start: 1736666635.489591	end: 1736666635.655099
word: cleep	start: 1736666635.655120	end: 1736666635.955801
word: sewin	start: 1736666635.955825	end: 1736666636.498601
word: dsomo	start: 1736666636.498623	end: 1736666636.801415
word: taals	start: 1736666636.801436	end: 1736666637.099144
word: picul	start: 1736666637.099171	end: 1736666637.636635
word: amyls	start: 1736666637.636662	end: 1736666638.176452
word: losel	start: 1736666638.176474	end: 1736666638.462220
word: calid	start: 1736666638.462243	end: 1736666639.003768
word: blaud	start: 1736666639.003790	end: 1736666639.548576
word: wocks	start: 1736666639.548598	end: 1736666640.083522
word: rindy	start: 1736666640.083543	end: 1736666640.626103
word: reave	start: 1736666640.626126	end: 1736666640.931325
word: jowly	start: 1736666640.931349	end: 1736666641.474645
word: nummy	start: 1736666641.474666	end: 1736666641.776935
word: gript	start: 1736666641.776956	end: 1736666642.310461
word: leugh	start: 1736666642.310485	end: 1736666642.858876
word: urial	start: 1736666642.858897	end: 1736666643.387493
word: cetes	start: 1736666643.387513	end: 1736666643.684566
word: jerid	start: 1736666643.684590	end: 1736666644.227579
word: lushy	start: 1736666644.227601	end: 1736666644.761251
word: herse	start: 1736666644.761266	end: 1736666645.053026
word: lints	start: 1736666645.053046	end: 1736666645.597904
word: dewax	start: 1736666645.597926	end: 1736666646.149753
word: sweir	start: 1736666646.149778	end: 1736666646.682304
word: gloze	start: 1736666646.682328	end: 1736666647.227468
word: sujee	start: 1736666647.227490	end: 1736666647.529760
word: jurel	start: 1736666647.529782	end: 1736666648.064320
word: plong	start: 1736666648.064345	end: 1736666648.608124
word: dreer	start: 1736666648.608145	end: 1736666648.772631
word: spaes	start: 1736666648.772652	end: 1736666649.058651
word: pelfs	start: 1736666649.058672	end: 1736666649.594560
word: unfix	start: 1736666649.594581	end: 1736666650.146572
word: whear	start: 1736666650.146604	end: 1736666650.679104
word: drusy	start: 1736666650.679126	end: 1736666651.209270
word: capot	start: 1736666651.209292	end: 1736666651.756322
word: yourt	start: 1736666651.756343	end: 1736666652.290402
word: abore	start: 1736666652.290425	end: 1736666652.813347
word: fluky	start: 1736666652.813380	end: 1736666653.367680
word: accoy	start: 1736666653.367701	end: 1736666653.661756
word: imids	start: 1736666653.661786	end: 1736666653.945315
word: tazze	start: 1736666653.945337	end: 1736666654.250249
word: piked	start: 1736666654.250272	end: 1736666654.801358
word: pilao	start: 1736666654.801379	end: 1736666655.330676
word: sceat	start: 1736666655.330697	end: 1736666655.865948
word: tepal	start: 1736666655.865970	end: 1736666656.401146
word: retie	start: 1736666656.401169	end: 1736666656.695516
word: eruct	start: 1736666656.695549	end: 1736666657.239218
word: blart	start: 1736666657.239239	end: 1736666657.768458
word: thesp	start: 1736666657.768481	end: 1736666658.296502
word: yarer	start: 1736666658.296524	end: 1736666658.598766
word: jisms	start: 1736666658.598787	end: 1736666658.907568
word: soger	start: 1736666658.907591	end: 1736666659.436988
word: vairy	start: 1736666659.437010	end: 1736666659.981980
word: mowra	start: 1736666659.982003	end: 1736666660.523524
word: incog	start: 1736666660.523546	end: 1736666661.053573
word: beted	start: 1736666661.053598	end: 1736666661.355263
word: miasm	start: 1736666661.355285	end: 1736666661.638933
word: kutus	start: 1736666661.638955	end: 1736666661.939018
word: fonly	start: 1736666661.939040	end: 1736666662.483126
word: corbe	start: 1736666662.483147	end: 1736666663.025869
word: uredo	start: 1736666663.025892	end: 1736666663.554460
word: touns	start: 1736666663.554483	end: 1736666664.083788
word: helve	start: 1736666664.083814	end: 1736666664.385129
word: wheys	start: 1736666664.385150	end: 1736666664.929962
word: cwtch	start: 1736666664.929992	end: 1736666665.221203
word: umped	start: 1736666665.221224	end: 1736666665.758945
word: snaws	start: 1736666665.758966	end: 1736666666.055203
word: oinks	start: 1736666666.055227	end: 1736666666.591693
word: meeds	start: 1736666666.591714	end: 1736666666.886129
word: ahent	start: 1736666666.886150	end: 1736666667.421056
word: snars	start: 1736666667.421077	end: 1736666667.716950
word: toise	start: 1736666667.716975	end: 1736666668.245358
word: moues	start: 1736666668.245381	end: 1736666668.782234
word: teiid	start: 1736666668.782258	end: 1736666669.085493
word: ysame	start: 1736666669.085516	end: 1736666669.612530
word: mosks	start: 1736666669.612580	end: 1736666669.913122
word: stoun	start: 1736666669.913157	end: 1736666670.447833
word: daynt	start: 1736666670.447855	end: 1736666670.993281
word: kuias	start: 1736666670.993308	end: 1736666671.518681
word: jetes	start: 1736666671.518707	end: 1736666671.826112
word: yumps	start: 1736666671.826133	end: 1736666672.362010
word: muxed	start: 1736666672.362042	end: 1736666672.907305
word: almah	start: 1736666672.907327	end: 1736666673.196401
word: sehri	start: 1736666673.196423	end: 1736666673.738582
word: oundy	start: 1736666673.738602	end: 1736666674.276489
word: abmho	start: 1736666674.276511	end: 1736666674.816291
word: ferer	start: 1736666674.816319	end: 1736666674.982432
word: lolog	start: 1736666674.982454	end: 1736666675.143414
word: rimed	start: 1736666675.143438	end: 1736666675.680597
word: serry	start: 1736666675.680619	end: 1736666675.981646
word: deaws	start: 1736666675.981669	end: 1736666676.525871
word: puled	start: 1736666676.525893	end: 1736666677.062850
word: royst	start: 1736666677.062879	end: 1736666677.599957
word: drere	start: 1736666677.599981	end: 1736666677.767484
word: rakee	start: 1736666677.767510	end: 1736666678.072479
word: slish	start: 1736666678.072541	end: 1736666678.364438
word: neist	start: 1736666678.364460	end: 1736666678.908013
word: sials	start: 1736666678.908037	end: 1736666679.198081
word: syned	start: 1736666679.198102	end: 1736666679.743560
word: juked	start: 1736666679.743583	end: 1736666680.290516
word: suets	start: 1736666680.290540	end: 1736666680.579893
word: chyle	start: 1736666680.579915	end: 1736666681.121663
word: hacek	start: 1736666681.121684	end: 1736666681.667639
word: himbo	start: 1736666681.667661	end: 1736666682.213772
word: motey	start: 1736666682.213793	end: 1736666682.751356
word: pumie	start: 1736666682.751387	end: 1736666683.294111
word: feued	start: 1736666683.294134	end: 1736666683.595480
word: moled	start: 1736666683.595513	end: 1736666684.131327
word: drent	start: 1736666684.131349	end: 1736666684.671236
