word: wince	start: 1736660332.828661	end: 1736660333.865756
word: downy	start: 1736661589.131140	end: 1736661590.222329
word: muirs	start: 1736661590.222345	end: 1736661591.289043
word: crine	start: 1736661591.289060	end: 1736661592.327310
word: mafia	start: 1736661592.327326	end: 1736661592.919314
word: cliff	start: 1736661592.919330	end: 1736661593.538568
word: cabas	start: 1736661593.538584	end: 1736661594.133470
word: rared	start: 1736661594.133494	end: 1736661594.735467
word: glams	start: 1736661594.735487	end: 1736661595.808719
word: hijra	start: 1736661595.808747	end: 1736661596.878525
word: tarps	start: 1736661596.878541	end: 1736661597.941529
word: whelp	start: 1736661597.941554	end: 1736661599.028330
word: clift	start: 1736661599.028346	end: 1736661600.129639
word: dorse	start: 1736661600.129657	end: 1736661601.182102
word: steel	start: 1736661601.182118	end: 1736661601.800890
word: chock	start: 1736661601.800907	end: 1736661602.409794
word: steer	start: 1736661602.409818	end: 1736661603.024066
word: goopy	start: 1736661603.024082	end: 1736661603.645790
word: enows	start: 1736661603.645807	end: 1736661604.733688
word: midge	start: 1736661604.733706	end: 1736661605.810110
word: proof	start: 1736661605.810127	end: 1736661606.420626
word: besaw	start: 1736661606.420644	end: 1736661607.498609
word: burps	start: 1736661607.498627	end: 1736661608.586385
word: allod	start: 1736661608.586400	end: 1736661609.196071
word: chelp	start: 1736661609.196087	end: 1736661610.266292
word: dexie	start: 1736661610.266315	end: 1736661610.880761
word: masus	start: 1736661610.880777	end: 1736661611.480681
word: maker	start: 1736661611.480698	end: 1736661612.549389
word: makes	start: 1736661612.549405	end: 1736661613.608101
word: spale	start: 1736661613.608118	end: 1736661614.674277
word: scams	start: 1736661614.674299	end: 1736661615.278227
word: image	start: 1736661615.278244	end: 1736661616.345551
word: curve	start: 1736661616.345567	end: 1736661617.428963
word: corni	start: 1736661617.428979	end: 1736661618.516666
word: tombs	start: 1736661618.516682	end: 1736661619.596760
word: spalt	start: 1736661619.596776	end: 1736661620.670729
word: muist	start: 1736661620.670745	end: 1736661621.734774
word: soppy	start: 1736661621.734794	end: 1736661622.348093
word: bevvy	start: 1736661622.348110	end: 1736661622.938927
word: dimps	start: 1736661622.938943	end: 1736661624.006533
word: futon	start: 1736661624.006548	end: 1736661625.085387
word: expel	start: 1736661625.085402	end: 1736661625.672427
word: datos	start: 1736661625.672444	end: 1736661626.716118
word: turfs	start: 1736661626.716134	end: 1736661627.781728
word: frape	start: 1736661627.781743	end: 1736661628.823367
word: turfy	start: 1736661628.823382	end: 1736661629.897789
word: yests	start: 1736661629.897805	end: 1736661630.505267
word: dorts	start: 1736661630.505282	end: 1736661631.550686
word: utter	start: 1736661631.550701	end: 1736661632.145682
word: yesty	start: 1736661632.145699	end: 1736661632.717717
word: feart	start: 1736661632.717754	end: 1736661633.758199
word: soces	start: 1736661633.758218	end: 1736661634.347890
word: laxly	start: 1736661634.347907	end: 1736661634.940312
word: hyper	start: 1736661634.940336	end: 1736661635.998660
word: swish	start: 1736661635.998676	end: 1736661636.584409
word: gules	start: 1736661636.584426	end: 1736661637.614965
word: rough	start: 1736661637.614980	end: 1736661638.688523
word: relie	start: 1736661638.688540	end: 1736661639.291513
word: musks	start: 1736661639.291533	end: 1736661639.881154
word: bowed	start: 1736661639.881170	end: 1736661640.932491
word: fagot	start: 1736661640.932508	end: 1736661641.976751
word: scans	start: 1736661641.976767	end: 1736661642.575284
word: ovine	start: 1736661642.575311	end: 1736661643.636598
word: nines	start: 1736661643.636614	end: 1736661644.202041
word: dowps	start: 1736661644.202060	end: 1736661645.273548
word: pacha	start: 1736661645.273568	end: 1736661645.867394
word: spams	start: 1736661645.867445	end: 1736661646.456359
word: aizle	start: 1736661646.456377	end: 1736661647.524370
word: judge	start: 1736661647.524387	end: 1736661648.573761
word: cripe	start: 1736661648.573778	end: 1736661649.626166
word: bowet	start: 1736661649.626184	end: 1736661650.691355
word: goyim	start: 1736661650.691371	end: 1736661651.767650
word: poked	start: 1736661651.767666	end: 1736661652.835965
word: epris	start: 1736661652.835982	end: 1736661653.906290
word: hullo	start: 1736661653.906313	end: 1736661654.496217
word: whens	start: 1736661654.496233	end: 1736661655.549135
word: judgy	start: 1736661655.549152	end: 1736661656.629612
word: hulls	start: 1736661656.629629	end: 1736661657.228478
word: veily	start: 1736661657.228534	end: 1736661658.285228
word: hully	start: 1736661658.285243	end: 1736661658.884432
word: bydes	start: 1736661658.884448	end: 1736661659.934695
word: cowks	start: 1736661659.934711	end: 1736661661.001810
word: anoas	start: 1736661661.001829	end: 1736661661.583423
word: flail	start: 1736661661.583439	end: 1736661662.174537
word: draff	start: 1736661662.174567	end: 1736661662.765195
word: esnes	start: 1736661662.765209	end: 1736661663.102835
word: weise	start: 1736661663.102852	end: 1736661663.688475
word: tippy	start: 1736661663.688492	end: 1736661664.293062
word: surah	start: 1736661664.293081	end: 1736661665.374087
word: tawny	start: 1736661665.374111	end: 1736661666.454173
word: juicy	start: 1736661666.454205	end: 1736661667.503439
word: havoc	start: 1736661667.503454	end: 1736661668.556847
word: yeans	start: 1736661668.556869	end: 1736661669.596052
word: sizar	start: 1736661669.596068	end: 1736661670.669666
word: ponzu	start: 1736661670.669698	end: 1736661671.777321
word: nuffs	start: 1736661671.777339	end: 1736661672.390563
word: touts	start: 1736661672.390580	end: 1736661672.980998
word: fiend	start: 1736661672.981014	end: 1736661674.066641
word: knack	start: 1736661674.066658	end: 1736661674.641706
word: swads	start: 1736661674.641725	end: 1736661675.231541
word: tarsi	start: 1736661675.231557	end: 1736661676.288583
word: gyans	start: 1736661676.288599	end: 1736661677.338809
word: falls	start: 1736661677.338827	end: 1736661677.922350
word: holds	start: 1736661677.922367	end: 1736661678.972857
word: oonts	start: 1736661678.972874	end: 1736661679.546372
word: riped	start: 1736661679.546389	end: 1736661680.604009
word: bursa	start: 1736661680.604047	end: 1736661681.648798
word: burse	start: 1736661681.648812	end: 1736661682.709583
word: apply	start: 1736661682.709601	end: 1736661683.311286
word: ripen	start: 1736661683.311312	end: 1736661684.376286
word: sedan	start: 1736661684.376308	end: 1736661685.445040
word: prore	start: 1736661685.445057	end: 1736661686.036471
word: venin	start: 1736661686.036491	end: 1736661686.633724
word: borks	start: 1736661686.633740	end: 1736661687.684714
word: scape	start: 1736661687.684729	end: 1736661688.770399
word: kilns	start: 1736661688.770432	end: 1736661689.842216
word: arnas	start: 1736661689.842232	end: 1736661690.444015
word: ryots	start: 1736661690.444035	end: 1736661691.521399
word: skier	start: 1736661691.521442	end: 1736661692.610020
word: holed	start: 1736661692.610043	end: 1736661693.687341
word: ambit	start: 1736661693.687381	end: 1736661694.779037
word: torah	start: 1736661694.779054	end: 1736661695.848362
word: triac	start: 1736661695.848378	end: 1736661696.921215
word: sifts	start: 1736661696.921247	end: 1736661697.537429
word: besee	start: 1736661697.537445	end: 1736661697.896531
word: crabs	start: 1736661697.896548	end: 1736661698.956561
word: tarty	start: 1736661698.956578	end: 1736661699.541476
word: stein	start: 1736661699.541497	end: 1736661700.610210
word: hecht	start: 1736661700.610236	end: 1736661701.187430
word: azoth	start: 1736661701.187448	end: 1736661702.266503
word: amour	start: 1736661702.266520	end: 1736661703.344012
word: beses	start: 1736661703.344028	end: 1736661703.678249
word: hypha	start: 1736661703.678266	end: 1736661704.285383
word: being	start: 1736661704.285400	end: 1736661705.363892
word: kempy	start: 1736661705.363911	end: 1736661706.452961
word: frass	start: 1736661706.453019	end: 1736661707.062878
word: flaks	start: 1736661707.062889	end: 1736661708.143913
word: birds	start: 1736661708.143930	end: 1736661709.215818
word: flaky	start: 1736661709.215835	end: 1736661710.302765
word: rumba	start: 1736661710.302782	end: 1736661711.390258
word: swive	start: 1736661711.390276	end: 1736661712.495936
word: psoas	start: 1736661712.495952	end: 1736661713.101332
word: skiff	start: 1736661713.101348	end: 1736661713.714493
word: prosy	start: 1736661713.714510	end: 1736661714.806615
word: shrew	start: 1736661714.806630	end: 1736661715.908855
word: graze	start: 1736661715.908871	end: 1736661717.001015
word: hanap	start: 1736661717.001031	end: 1736661717.602144
word: faves	start: 1736661717.602160	end: 1736661718.665168
word: gobis	start: 1736661718.665187	end: 1736661719.748825
word: netes	start: 1736661719.748840	end: 1736661720.354514
word: pelau	start: 1736661720.354547	end: 1736661721.421863
word: fitch	start: 1736661721.421881	end: 1736661722.518660
word: shwas	start: 1736661722.518678	end: 1736661723.129808
word: glary	start: 1736661723.129823	end: 1736661724.218118
word: tajes	start: 1736661724.218134	end: 1736661725.292456
word: smoky	start: 1736661725.292473	end: 1736661726.407089
word: rebuy	start: 1736661726.407107	end: 1736661727.505142
word: hobos	start: 1736661727.505162	end: 1736661728.110416
word: frati	start: 1736661728.110432	end: 1736661729.174640
word: agony	start: 1736661729.174667	end: 1736661730.281993
word: frats	start: 1736661730.282009	end: 1736661731.354249
word: umble	start: 1736661731.354335	end: 1736661732.438785
word: tipsy	start: 1736661732.438802	end: 1736661733.526974
word: drail	start: 1736661733.526992	end: 1736661734.608366
word: indol	start: 1736661734.608383	end: 1736661735.687040
word: atomy	start: 1736661735.687080	end: 1736661736.782331
word: worst	start: 1736661736.782347	end: 1736661737.852494
word: pause	start: 1736661737.852512	end: 1736661738.916823
word: neese	start: 1736661738.916839	end: 1736661739.279242
word: galut	start: 1736661739.279259	end: 1736661740.354451
word: bowie	start: 1736661740.354467	end: 1736661741.432416
word: writs	start: 1736661741.432433	end: 1736661742.506272
word: knive	start: 1736661742.506290	end: 1736661743.567283
word: petre	start: 1736661743.567303	end: 1736661744.177421
word: abris	start: 1736661744.177437	end: 1736661745.241548
word: bathe	start: 1736661745.241564	end: 1736661746.320514
word: glass	start: 1736661746.320531	end: 1736661746.917727
word: smolt	start: 1736661746.917745	end: 1736661748.023369
word: torch	start: 1736661748.023385	end: 1736661749.103688
word: desse	start: 1736661749.103704	end: 1736661749.441354
word: tichy	start: 1736661749.441377	end: 1736661750.534214
word: pikas	start: 1736661750.534231	end: 1736661751.601262
word: pikau	start: 1736661751.601281	end: 1736661752.668840
word: ology	start: 1736661752.668856	end: 1736661753.281011
word: sumis	start: 1736661753.281028	end: 1736661753.877827
word: flame	start: 1736661753.877844	end: 1736661754.928315
word: sucre	start: 1736661754.928331	end: 1736661756.020282
word: amowt	start: 1736661756.020307	end: 1736661757.114759
word: choir	start: 1736661757.114776	end: 1736661758.181791
word: brine	start: 1736661758.181808	end: 1736661759.243829
word: flams	start: 1736661759.243848	end: 1736661760.310768
word: modus	start: 1736661760.310785	end: 1736661761.386141
word: atony	start: 1736661761.386160	end: 1736661762.476682
word: mbira	start: 1736661762.476698	end: 1736661763.551488
word: revel	start: 1736661763.551504	end: 1736661764.164446
word: antae	start: 1736661764.164462	end: 1736661764.755569
word: brins	start: 1736661764.755598	end: 1736661765.827698
word: cutch	start: 1736661765.827714	end: 1736661766.413482
word: roule	start: 1736661766.413498	end: 1736661767.493766
word: longa	start: 1736661767.493783	end: 1736661768.577731
word: aimer	start: 1736661768.577748	end: 1736661769.672324
word: sures	start: 1736661769.672342	end: 1736661770.274418
word: hanch	start: 1736661770.274442	end: 1736661770.871918
word: antar	start: 1736661770.871977	end: 1736661771.483958
word: janns	start: 1736661771.483978	end: 1736661772.089503
word: amble	start: 1736661772.089520	end: 1736661773.184007
word: fiere	start: 1736661773.184023	end: 1736661773.787062
word: spars	start: 1736661773.787100	end: 1736661774.388696
word: knags	start: 1736661774.388713	end: 1736661775.470322
word: cirls	start: 1736661775.470339	end: 1736661776.536443
word: batik	start: 1736661776.536467	end: 1736661777.613154
word: stele	start: 1736661777.613170	end: 1736661778.224262
word: mined	start: 1736661778.224280	end: 1736661779.291337
word: stell	start: 1736661779.291354	end: 1736661779.907683
word: achar	start: 1736661779.907700	end: 1736661780.520574
word: hecks	start: 1736661780.520594	end: 1736661781.613481
word: flane	start: 1736661781.613497	end: 1736661782.692224
word: miner	start: 1736661782.692246	end: 1736661783.774419
word: bayed	start: 1736661783.774443	end: 1736661784.846634
word: flank	start: 1736661784.846665	end: 1736661785.928342
word: gadge	start: 1736661785.928359	end: 1736661786.516104
word: flans	start: 1736661786.516120	end: 1736661787.581696
word: bayer	start: 1736661787.581713	end: 1736661788.654478
word: tomia	start: 1736661788.654511	end: 1736661789.736993
word: brios	start: 1736661789.737011	end: 1736661790.812452
word: bayes	start: 1736661790.812468	end: 1736661791.880596
word: peghs	start: 1736661791.880613	end: 1736661792.975110
word: enlit	start: 1736661792.975130	end: 1736661794.078036
word: surfs	start: 1736661794.078054	end: 1736661794.683715
word: taels	start: 1736661794.683732	end: 1736661795.744635
word: moire	start: 1736661795.744652	end: 1736661796.804207
word: keros	start: 1736661796.804241	end: 1736661797.880836
word: surfy	start: 1736661797.880852	end: 1736661798.983205
word: petto	start: 1736661798.983222	end: 1736661799.597877
word: cabin	start: 1736661799.597895	end: 1736661800.703285
word: glaum	start: 1736661800.703308	end: 1736661801.787028
word: cline	start: 1736661801.787044	end: 1736661802.862396
word: wages	start: 1736661802.862413	end: 1736661803.930899
word: elain	start: 1736661803.930917	end: 1736661805.006229
word: ouphs	start: 1736661805.006247	end: 1736661806.095678
word: turme	start: 1736661806.095694	end: 1736661807.176053
word: clink	start: 1736661807.176069	end: 1736661808.264140
word: parae	start: 1736661808.264156	end: 1736661808.871374
word: whets	start: 1736661808.871391	end: 1736661809.943116
